6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01,6.451347444597608671e+01,6.423623721151808752e+01,6.427523395051686350e+01,6.407297352083702435e+01,6.443282850701666575e+01
6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01,6.451347444597608671e+01,6.423623721151808752e+01,6.427523395051686350e+01,6.407297352083702435e+01
6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01,6.451347444597608671e+01,6.423623721151808752e+01,6.427523395051686350e+01
6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01,6.451347444597608671e+01,6.423623721151808752e+01
6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01,6.451347444597608671e+01
6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01,6.408665891613489407e+01
6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01,6.416970239129027220e+01
6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01,6.446803520837315205e+01
6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01,6.437806834755018315e+01
6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01,6.438213943578071508e+01
6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01,6.307341853813968413e+01
6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01,6.441486315924687744e+01
6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01,6.443164802738318997e+01
6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01,6.437501385527566811e+01
6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01,6.415821217845012825e+01
6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01,6.406944415121638770e+01
6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01,6.431730684090105399e+01
6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01,6.414982050372644551e+01
6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01,6.411784168094808933e+01
6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01,6.398543711459357297e+01
6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01,6.443074740693066360e+01
6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01,6.422355081983286595e+01
6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01,6.406043858630295063e+01
6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01,6.405690326447447092e+01
6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01,6.473047555853986523e+01
6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01,6.432788029106491479e+01
6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01,6.356727682252330425e+01
6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01,6.444143454413342909e+01
6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01,6.431757684040118761e+01
6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01,6.364912948735375409e+01
6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01,6.393909115428213141e+01
6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01,6.370756351630954128e+01
6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01,6.435258704567736743e+01
6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01,6.405026262766341461e+01
6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01,6.400374903806003601e+01
6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01,6.420214576691896013e+01
6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01,6.377848793765178215e+01
6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01,6.451728968066545633e+01
6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01,6.402350852528384451e+01
6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01,6.420465743642509437e+01
6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01,6.435784481034673377e+01
6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01,6.385800632644271246e+01
6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01,6.410151866188719794e+01
6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01,6.417119771892664915e+01
6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01,6.423434814743491472e+01
6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01,6.388522056406531391e+01
6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01,6.395131778683420976e+01
6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01,6.389850508509836402e+01
6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01,6.433284829252951909e+01
6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01,6.413174479024003460e+01
6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01,6.382672356857096929e+01
6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01,6.358070226747722131e+01
6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01,6.375684094702631910e+01
6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01,6.449595719746162104e+01
6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01,6.382526377639974413e+01
6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01,6.439469633138469362e+01
6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01,6.424502942882796219e+01
6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01,6.412942534778899528e+01
6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01,6.398495525650648830e+01
6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01,6.385728517401962989e+01
6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01,6.416296970440711789e+01
6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01,6.401170771813529825e+01
6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01,6.416274074195412425e+01
6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01,6.449285328205249357e+01
6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01,6.447677707984064455e+01
6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01,6.388052653022059246e+01
6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01,6.441737935207741828e+01
6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01,6.438666585301156431e+01
6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01,6.376577096337685191e+01
6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01,6.376912888713691530e+01
6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01,6.398903759412931436e+01
6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01,6.402937603183433168e+01
6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01,6.364729705619647149e+01
6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01,6.412440849899465434e+01
6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01,6.400654823739840538e+01
6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01,6.438062583738532396e+01
6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01,6.406698393392186119e+01
6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01,6.384849819744702160e+01
6.392655251776521652e+01,6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01,6.449791623838525823e+01
6.400311332111165541e+01,6.392655251776521652e+01,6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01,6.398301061638436948e+01
6.413950788429936267e+01,6.400311332111165541e+01,6.392655251776521652e+01,6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01,6.384050232031622585e+01
6.445705439886856425e+01,6.413950788429936267e+01,6.400311332111165541e+01,6.392655251776521652e+01,6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01,6.388373028876721094e+01
6.425699731188649366e+01,6.445705439886856425e+01,6.413950788429936267e+01,6.400311332111165541e+01,6.392655251776521652e+01,6.384771085325640172e+01,6.397275633288811036e+01,6.379363801550687185e+01,6.418876101625411934e+01,6.395627304715299744e+01
