4.050747462412610744e+00 7.958645286907700012e+00 1.180191065911322568e+01 1.628348646663655330e+01 2.030485283990207535e+01 2.389621967434489136e+01 2.779151944068623692e+01 3.155125665798973955e+01 3.679860141731229106e+01 4.031594538761238766e+01 4.388672818649459373e+01 4.730341145272867465e+01 5.186394155563750274e+01 5.616310247313981563e+01 6.022998027146565647e+01 6.435012123395682693e+01 6.824762627794916625e+01 7.170326064874141991e+01 7.583726651209707370e+01
3.964108494851497966e+00 7.889382272058625745e+00 1.175827294975408854e+01 1.611013514868971797e+01 2.026663655994511970e+01 2.393361395442206785e+01 2.775485476263591877e+01 3.159613240432116044e+01 3.667048742571149944e+01 4.060496368695455516e+01 4.407151639835744561e+01 4.716402129882101946e+01 5.194171533025944143e+01 5.601557152658815397e+01 6.013931030851772874e+01 6.427832005178296981e+01 6.792701267805816201e+01 7.215190957530099070e+01 7.590637750950916995e+01
3.985448899745337670e+00 7.972205621245462837e+00 1.179679583003312082e+01 1.596453637647925383e+01 2.029732346991572101e+01 2.414551034712723165e+01 2.789644218813610976e+01 3.166644160669778429e+01 3.644819079581298382e+01 4.019796546156018024e+01 4.411492768742326831e+01 4.745217380551613928e+01 5.190333109509307974e+01 5.575662515775751160e+01 6.008599175766247669e+01 6.445767965913579189e+01 6.820352450824779567e+01 7.186346253250474092e+01 7.583065324142428665e+01
3.866874282491674641e+00 7.846161940647403021e+00 1.174771459539274154e+01 1.581106697757086010e+01 2.011054510249705984e+01 2.408808633411605982e+01 2.781630890256369781e+01 3.175614299469805246e+01 3.639649563777965113e+01 4.017228663868930028e+01 4.395207854203979281e+01 4.746754944365902418e+01 5.179690071603534562e+01 5.574318449986483159e+01 6.005764674582566442e+01 6.416617428707803583e+01 6.891746041882949214e+01 7.207264286885357762e+01 7.607051391433338949e+01
3.695152899337042385e+00 7.750584605228840296e+00 1.166004813399749018e+01 1.555769353276874511e+01 1.954438672020398826e+01 2.376751950093706611e+01 2.778796792925523107e+01 3.182879063519699869e+01 3.618529387611374659e+01 4.011225747692506616e+01 4.384062884524905712e+01 4.748180209233289162e+01 5.197178553828869241e+01 5.597631200647782634e+01 6.003953208239950357e+01 6.446767475552753979e+01 6.928911706006816473e+01 7.208207536490678535e+01 7.642843904359548901e+01
3.730290764613261700e+00 7.762532673427497976e+00 1.193248547470392751e+01 1.587948429960800745e+01 1.959426510792654952e+01 2.372211403742563007e+01 2.779133456429599747e+01 3.216564045772415170e+01 3.660359839245059987e+01 3.997518870501009047e+01 4.396506187986991421e+01 4.801469597822469382e+01 5.221676824632432812e+01 5.615195941823953518e+01 6.030363448140119687e+01 6.396608856147296507e+01 6.767107805450615388e+01 7.252608623912436769e+01 7.601608094233813517e+01
3.545772488162463709e+00 7.517286549411468677e+00 1.188120779230162150e+01 1.566158407325960944e+01 1.918616624453935415e+01 2.318646906254621243e+01 2.754243014639973808e+01 3.229070664498895837e+01 3.657901327235758515e+01 4.019367323374172685e+01 4.370872790650655304e+01 4.745408262773378993e+01 5.245728662965937872e+01 5.628069679777051704e+01 6.028419657843242874e+01 6.408318955465381350e+01 6.908575157257102717e+01 7.233394804244973386e+01 7.631031391375344697e+01
3.518448210882019644e+00 7.570838784404154254e+00 1.182238255913582670e+01 1.571477333045796776e+01 1.944385094130873526e+01 2.321011758751567555e+01 2.750775255928403595e+01 3.204996477893831752e+01 3.680888755948480195e+01 4.030331924727141057e+01 4.385981854233415334e+01 4.739023552293827635e+01 5.231060708875453713e+01 5.643946359335996732e+01 6.044453699763869992e+01 6.413683229327159552e+01 6.856868428922480518e+01 7.237921568209685574e+01 7.624689276860156895e+01
3.526194374034384627e+00 7.594964544578449051e+00 1.184814494697987364e+01 1.590667905150893624e+01 1.983442101770706500e+01 2.348390698907588714e+01 2.741668468472466103e+01 3.192988834348668448e+01 3.684837697225784581e+01 4.045701177555102390e+01 4.399142914741054966e+01 4.729356305311024045e+01 5.214962324800001170e+01 5.647593453829541232e+01 6.044243154247005378e+01 6.386244722013322672e+01 6.821698174045373264e+01 7.258505215268623090e+01 7.615241809333313938e+01
3.468595957736373858e+00 7.758498942308214019e+00 1.168130176115517749e+01 1.563017200592259215e+01 1.977366808269997378e+01 2.371690568203889171e+01 2.763572763849904135e+01 3.177136553369862781e+01 3.638277494830084891e+01 4.037893221744784000e+01 4.392650412674478844e+01 4.743167170879205941e+01 5.184429203353980853e+01 5.622257503955940905e+01 6.016907081127574486e+01 6.473206095298856155e+01 6.884757532486408138e+01 7.191262840933434575e+01 7.638278049815482973e+01
3.715581978961615128e+00 8.018475833370994010e+00 1.196071802520139471e+01 1.599130755746948473e+01 2.014020347502135877e+01 2.402875104378019344e+01 2.780439516010773815e+01 3.198589919412759031e+01 3.648113291718801321e+01 3.994843770849546871e+01 4.384049560027810344e+01 4.769558922583187410e+01 5.187803583949855835e+01 5.610194191995884694e+01 6.009076325909087046e+01 6.412779889412739465e+01 6.841270140673385924e+01 7.200286526698558021e+01 7.600270243572731488e+01
3.866974519400622867e+00 8.090572130695781183e+00 1.211123970690626983e+01 1.618446826647272729e+01 2.021708151516664032e+01 2.417589109928369595e+01 2.789999229729424357e+01 3.203222314730970055e+01 3.634386740032797292e+01 3.998914713789805120e+01 4.359327379099321575e+01 4.758361254903592652e+01 5.172231518742485434e+01 5.588610150187916048e+01 5.984596959573226371e+01 6.412391593111617283e+01 6.839914405806842979e+01 7.211194938216785033e+01 7.616722602751488580e+01
3.910793358267450337e+00 8.227636941610628085e+00 1.215743437567745389e+01 1.627536411010321160e+01 2.025822298679915789e+01 2.421029521715769306e+01 2.797777136610819682e+01 3.205292971409500069e+01 3.618095924283999665e+01 3.982759289440493689e+01 4.352482441942471070e+01 4.768749599334879008e+01 5.179574343609164799e+01 5.594964165797816946e+01 5.981916798333438123e+01 6.371839948879839000e+01 6.868182896266768012e+01 7.192825093295905958e+01 7.618866175184734857e+01
3.859772194218346275e+00 8.160706134102854392e+00 1.221971669411607664e+01 1.630958108126275619e+01 2.026296856304895755e+01 2.412288691061255719e+01 2.794371110042754580e+01 3.208816001411921093e+01 3.623622404205695346e+01 3.994044303852737698e+01 4.370800158956360804e+01 4.775485510081774976e+01 5.176783652318443529e+01 5.594158825071598073e+01 6.001576717636326208e+01 6.419675091289113311e+01 6.793665803589411212e+01 7.187539450345917658e+01 7.607212060378265051e+01
3.674922933583723683e+00 8.069146297728204686e+00 1.196878300736485556e+01 1.598492243149812353e+01 2.000645854342165819e+01 2.398170397622029881e+01 2.805891331489314666e+01 3.185860742568388204e+01 3.619471656909237112e+01 4.034098637852282110e+01 4.397907510753175586e+01 4.774655026810012970e+01 5.170048155348363395e+01 5.604336939300145559e+01 6.013176275143185734e+01 6.439335340269940389e+01 6.799679494938276036e+01 7.203187795316584641e+01 7.582422080952144938e+01
3.592481154789728404e+00 8.095438470380637241e+00 1.194913375726735971e+01 1.593196195757458433e+01 2.007250465717379484e+01 2.401299126290886932e+01 2.804664749269973356e+01 3.174552690009445755e+01 3.615960160058249073e+01 4.007001209093915861e+01 4.400775984780594996e+01 4.772066455927976847e+01 5.173202236826889333e+01 5.597257800798256966e+01 6.008733280760580442e+01 6.382889048392405584e+01 6.884739578351282319e+01 7.200481549118821079e+01 7.599349192691448707e+01
3.440841111212228576e+00 7.998452049396695962e+00 1.193510204202325298e+01 1.585024974831626565e+01 1.994428745342949227e+01 2.400259402269109188e+01 2.807350130457168902e+01 3.197183201414352283e+01 3.620717160550620406e+01 4.036610881652132576e+01 4.416340384229226856e+01 4.812519007623226486e+01 5.155302408671222736e+01 5.588238823266687660e+01 6.003337713352861726e+01 6.400997238125499678e+01 6.831403178828304590e+01 7.175859984093915500e+01 7.615210886077424846e+01
3.332959776499253124e+00 7.965203093837333270e+00 1.180228119396405972e+01 1.580575395738476097e+01 1.973261742943316577e+01 2.396876544509510865e+01 2.810822913687143298e+01 3.175656219368012856e+01 3.629310674987472396e+01 4.037038774448792822e+01 4.421414122908227995e+01 4.803673966283700025e+01 5.154609888513141414e+01 5.588171586266335567e+01 6.012568969154111187e+01 6.424401329461058197e+01 6.859857081148953739e+01 7.193355237688655279e+01 7.602470420609392932e+01
3.397032760301930132e+00 8.029630090033027301e+00 1.183617495032110334e+01 1.602933661904060614e+01 2.004742704040652512e+01 2.411433714807128226e+01 2.811857498732386063e+01 3.178713235978534613e+01 3.631724949891806631e+01 4.020971195900905570e+01 4.418292996248597149e+01 4.810296585770920075e+01 5.134996171632521822e+01 5.581660375404289454e+01 6.013561662389474805e+01 6.413811825804071987e+01 6.840689055418728515e+01 7.185002689348124250e+01 7.601765066771022816e+01
3.406644533142999087e+00 8.163639434188871391e+00 1.169800799705107863e+01 1.586248121937831357e+01 2.011444802558582268e+01 2.430431208039454205e+01 2.836665169255586250e+01 3.165113100089510567e+01 3.595324724355722878e+01 4.030806196208938275e+01 4.425136275521738582e+01 4.804353299403208410e+01 5.126977700400983196e+01 5.571383493672362164e+01 6.002283449309562258e+01 6.431999827634670908e+01 6.828291939668351063e+01 7.173385137887088092e+01 7.623352767329490121e+01
3.558628078241369064e+00 8.387940648350223682e+00 1.173826256649056532e+01 1.586922471907718091e+01 2.022455571661808094e+01 2.453654103660159436e+01 2.848628186302409304e+01 3.164127748799760909e+01 3.574069602893518294e+01 3.980204810245902536e+01 4.418897994085004655e+01 4.801139158126033379e+01 5.138366520452685648e+01 5.570741377835618380e+01 6.001672031009039898e+01 6.426705541955674050e+01 6.833171451094791848e+01 7.184884452716190140e+01 7.609408166567143894e+01
3.581225825057775314e+00 8.390630662842214704e+00 1.179344334498855495e+01 1.591729071304997589e+01 2.016202954933042690e+01 2.444272881696386790e+01 2.842296388143396868e+01 3.169282480072776664e+01 3.574544260301266974e+01 3.990649803576913257e+01 4.408980362017933885e+01 4.814979514687963302e+01 5.143250275503668689e+01 5.554992283786431528e+01 5.988213802735504032e+01 6.356558809905948237e+01 6.877589104763086425e+01 7.181779399638028849e+01 7.640493360775727183e+01
3.597330731169555040e+00 8.364537547002008466e+00 1.180475965894894586e+01 1.602010119636776153e+01 2.013999939766462077e+01 2.434529664035174790e+01 2.837633929019830603e+01 3.186435983073074851e+01 3.590297846341376697e+01 4.019232223563735573e+01 4.416432057695104874e+01 4.809554030106094302e+01 5.124428765664413987e+01 5.548918744343902887e+01 5.994442318682882131e+01 6.387193793123071117e+01 6.857286557602242283e+01 7.144233744265144992e+01 7.637160323059805478e+01
3.623510930573814459e+00 8.251299898923390330e+00 1.186056910182655599e+01 1.627489713016610651e+01 2.032638809779602695e+01 2.440029450127458688e+01 2.821171094111224775e+01 3.167252748231636517e+01 3.622091756222059189e+01 4.022126199834985272e+01 4.418345636683550026e+01 4.793679109740622835e+01 5.133611212784819600e+01 5.558993708805776635e+01 6.017878973771779982e+01 6.443282850701666575e+01 6.793947503271161281e+01 7.140314471575277366e+01 7.601893977420974124e+01
3.369101966827774408e+00 8.080130005356966905e+00 1.172587507136854157e+01 1.601069089636694898e+01 2.009783480728860994e+01 2.415407107782079876e+01 2.808872239292741568e+01 3.150549628876115804e+01 3.617434455409349425e+01 4.051317344292734646e+01 4.420172554905608564e+01 4.799586367175257351e+01 5.149314066150268587e+01 5.581180287976730625e+01 6.027358047537916974e+01 6.407297352083702435e+01 6.812150806062997788e+01 7.172922392211859233e+01 7.638068698911136778e+01
3.373586518958622271e+00 8.071951226422925174e+00 1.170069935117442661e+01 1.607027442223351699e+01 2.012763828611847572e+01 2.403633635847500827e+01 2.795086764228214449e+01 3.168222242607109607e+01 3.631277225772208794e+01 4.030747135158123484e+01 4.413079059586484476e+01 4.764612954429843228e+01 5.163232772040326068e+01 5.596777074070648439e+01 6.045560594959432166e+01 6.427523395051686350e+01 6.821435672191584842e+01 7.184971477319787425e+01 7.619631000255897391e+01
3.327916153102043140e+00 7.912292510820505775e+00 1.167411387299864245e+01 1.600963045165679333e+01 2.000893575728340679e+01 2.384749120252244836e+01 2.778861380571579431e+01 3.185857889887529382e+01 3.631157162946670525e+01 4.025292642397899812e+01 4.403679571607268173e+01 4.761801210222539993e+01 5.171683610969502354e+01 5.597671151694279956e+01 6.040423365490961061e+01 6.423623721151808752e+01 6.848474306268524003e+01 7.190294891878953365e+01 7.646994784348169105e+01
3.319537503253837230e+00 7.930398195320774057e+00 1.175813941476170044e+01 1.590023287002186514e+01 1.988912011823055082e+01 2.372155008638242180e+01 2.789393406327791425e+01 3.214623198666494375e+01 3.619736281635147179e+01 4.011080816391544346e+01 4.395721848072002302e+01 4.795581977414732933e+01 5.190540198897616619e+01 5.588075470939094913e+01 6.008092128085123562e+01 6.451347444597608671e+01 6.830588610981907038e+01 7.186819049097745449e+01 7.649116921662066204e+01
3.470324090365824787e+00 7.985766497935786745e+00 1.197688770181314943e+01 1.616367999753955687e+01 2.020858315159039620e+01 2.392207377119878586e+01 2.783069868847383077e+01 3.224159388049238117e+01 3.628758827085312078e+01 3.993380281638668805e+01 4.398378832124415538e+01 4.801782075307896491e+01 5.198630261922792783e+01 5.568653718515949436e+01 5.992757496042227672e+01 6.408665891613489407e+01 6.824208723329002169e+01 7.188588741179549402e+01 7.630092990226005156e+01
3.289168850371816610e+00 7.850780295495756178e+00 1.166728343570553683e+01 1.589645186100409013e+01 2.007663580229007394e+01 2.402276241212697983e+01 2.784904730869974543e+01 3.198576548095830674e+01 3.614815734610633768e+01 4.054546419941306112e+01 4.419386664543376497e+01 4.793935386158692324e+01 5.181691164193298960e+01 5.579233936851045428e+01 6.020110545613745501e+01 6.416970239129027220e+01 6.817209714662961062e+01 7.199396575496436412e+01 7.622855299787569550e+01
3.092703742779633558e+00 7.722505074267180802e+00 1.140970886125625938e+01 1.574514748375695028e+01 1.984674755236395782e+01 2.401864525350520552e+01 2.781140366699587219e+01 3.175323584863546600e+01 3.631751641622267357e+01 4.054330813715449722e+01 4.422156778503016739e+01 4.780367370936104976e+01 5.197602919327998450e+01 5.614117998982092672e+01 6.055198791116333012e+01 6.446803520837315205e+01 6.806086663602398801e+01 7.191021645433298204e+01 7.636144130201051894e+01
2.937742963688449116e+00 7.509542582017685319e+00 1.133278363306529180e+01 1.552527894167152134e+01 1.971350140753047597e+01 2.388480232177032647e+01 2.757687251366951742e+01 3.192030857043077319e+01 3.626812348841679068e+01 4.038563960800660624e+01 4.407867778306527384e+01 4.768513874182347223e+01 5.192593450861541271e+01 5.629314514300281758e+01 6.057577121567617695e+01 6.437806834755018315e+01 6.895025833874912280e+01 7.206049702778199162e+01 7.661922243547182632e+01
3.045820746128261813e+00 7.697912885601314592e+00 1.142080889118202158e+01 1.541401802952819189e+01 1.978106462707020086e+01 2.402012936982997005e+01 2.781230199168175687e+01 3.157650933019796113e+01 3.613945347960491716e+01 4.045756992498289151e+01 4.413294697896717622e+01 4.797637889820100554e+01 5.207065485895429902e+01 5.635342030065688590e+01 6.047201273739108984e+01 6.438213943578071508e+01 6.863947081970593445e+01 7.207171596098507393e+01 7.622520009950838471e+01
3.379609225140679740e+00 7.982918264666800212e+00 1.167484657211263865e+01 1.575977834443048842e+01 2.014278501036361746e+01 2.428077969779592493e+01 2.795508984134905006e+01 3.218295673552156444e+01 3.622726145930365504e+01 4.004118182799098946e+01 4.413533778927813955e+01 4.794241870092718472e+01 5.221885702059329049e+01 5.617201933824104998e+01 6.019774073900327949e+01 6.307341853813968413e+01 6.864446294203109744e+01 7.180982060247990262e+01 7.618545877350521778e+01
3.530951628990617763e+00 8.041252329569859469e+00 1.172323882587381760e+01 1.576974255729732732e+01 2.012566481857474798e+01 2.427554944706241358e+01 2.798351366434358667e+01 3.187591267367653813e+01 3.599521289697719340e+01 3.999465230225050760e+01 4.390653373444924057e+01 4.765550744678696304e+01 5.214176972586127334e+01 5.565996838379436440e+01 5.991873290757701653e+01 6.441486315924687744e+01 6.855963366277867976e+01 7.201300177558772475e+01 7.628130353997201496e+01
3.652610242101700599e+00 8.204725180604338419e+00 1.178895518517499319e+01 1.597102772752139188e+01 2.037031722035316506e+01 2.437077699533448794e+01 2.813693952336171478e+01 3.152596121912910121e+01 3.604517752411531006e+01 3.994112057271459548e+01 4.401405276009088396e+01 4.800513192626064551e+01 5.185799981653696733e+01 5.554570685978057298e+01 5.991686257674565041e+01 6.443164802738318997e+01 6.844421576598151091e+01 7.160677569128037590e+01 7.619793242881057438e+01
3.685607765380694900e+00 8.161582981168489681e+00 1.179471996790219990e+01 1.615572929862860363e+01 2.047251241818860024e+01 2.440348923262770597e+01 2.802356757124524123e+01 3.181765547393754545e+01 3.619235777247852326e+01 3.996234998711504005e+01 4.405662848028099177e+01 4.760810429169315938e+01 5.191549205968334491e+01 5.575174145608801268e+01 6.006318928321606165e+01 6.437501385527566811e+01 6.805511640552411734e+01 7.171407550867337477e+01 7.603254393340327510e+01
3.698288970444909562e+00 8.170445280309554192e+00 1.183615689909028568e+01 1.601297432311037738e+01 2.010079176633638198e+01 2.424113820100691541e+01 2.810404198877427717e+01 3.168143561121279106e+01 3.620959145407953628e+01 4.004590794576812129e+01 4.387380186813281568e+01 4.772792131970156504e+01 5.210524495773240972e+01 5.579641600005471958e+01 6.001847397872745660e+01 6.415821217845012825e+01 6.817005833616818222e+01 7.190433816901494879e+01 7.621222498256346967e+01
3.718243385713994709e+00 8.209112324309234765e+00 1.195873843635969713e+01 1.605425688598614187e+01 2.000057901105735070e+01 2.410375258682004684e+01 2.811214430439817491e+01 3.182882582369952473e+01 3.620328869919438119e+01 3.971717770630586841e+01 4.371305985414136330e+01 4.803391891973495120e+01 5.201945209212440346e+01 5.588798152116119411e+01 6.008321005810587678e+01 6.406944415121638770e+01 6.877440385342461582e+01 7.176812066249972588e+01 7.593841665354480597e+01
3.646979506888114564e+00 8.064081926292782754e+00 1.194354896855620751e+01 1.598570170585190020e+01 1.982993969520055799e+01 2.389432343512275736e+01 2.800765240783015741e+01 3.182825420682680573e+01 3.614658743431873233e+01 3.992191150591541771e+01 4.367512865365542751e+01 4.800290877808323131e+01 5.224311123797163248e+01 5.587568348712104438e+01 6.004072149983188211e+01 6.431730684090105399e+01 6.866191884317777294e+01 7.198818936520622458e+01 7.597503010542907020e+01
3.649937732432851689e+00 8.086374705601867774e+00 1.185490284637324443e+01 1.588913255264943558e+01 1.984774963838950157e+01 2.388092225962792270e+01 2.806555766919802863e+01 3.197187068547972189e+01 3.610073164365207532e+01 4.002563695428589341e+01 4.385241993500294200e+01 4.766606328090561107e+01 5.230066681218637825e+01 5.588770258262263013e+01 6.005533218746906243e+01 6.414982050372644551e+01 6.823223723653977402e+01 7.191642996106276087e+01 7.641867179109615904e+01
3.564901475711942158e+00 7.882346651830641093e+00 1.175583190013564838e+01 1.582027214871677145e+01 1.984184167320907122e+01 2.376038545157894077e+01 2.779112510739016884e+01 3.186096129086552509e+01 3.618727137698096641e+01 4.016348613965715231e+01 4.399742084203818848e+01 4.812435121983916986e+01 5.237657258191632792e+01 5.588572431295276033e+01 6.013736435838655581e+01 6.411784168094808933e+01 6.866185400672982553e+01 7.194096981836247551e+01 7.593024948624049841e+01
3.432990811042381019e+00 7.781178886317400512e+00 1.165665674564854370e+01 1.568098598323455128e+01 1.956373263083978031e+01 2.358872444513682254e+01 2.788542310691672199e+01 3.174396807393134523e+01 3.621873115547929700e+01 4.042258672892251070e+01 4.414892257660781638e+01 4.813230663101855811e+01 5.225291610869325609e+01 5.598441869530294213e+01 6.014130716221959716e+01 6.398543711459357297e+01 6.872311098543043784e+01 7.194473917600872426e+01 7.616375249362452848e+01
3.491981942602701672e+00 7.807026918694413453e+00 1.178485886500918589e+01 1.592926613180111950e+01 1.960877278910091093e+01 2.357861954485883516e+01 2.788717466478757245e+01 3.189919180080831396e+01 3.642272093767826391e+01 4.002912637472871893e+01 4.398901095338462142e+01 4.786331139172568783e+01 5.236061873582517734e+01 5.614428831876207227e+01 6.018507797352451405e+01 6.443074740693066360e+01 6.828144802590321660e+01 7.205243774691294334e+01 7.603685350425040212e+01
3.471244234480793889e+00 7.630904868855252765e+00 1.180696283825333026e+01 1.599771835297583422e+01 1.968363955457224534e+01 2.345624449325650573e+01 2.769276975963602538e+01 3.207514884607868311e+01 3.650397920438354760e+01 4.007441157143040300e+01 4.373190935660182532e+01 4.786789390011343670e+01 5.241034371666611236e+01 5.608907613337756715e+01 6.009614196597993896e+01 6.422355081983286595e+01 6.847403769319139144e+01 7.220753500340585163e+01 7.639654792039948461e+01
3.539575680437101912e+00 7.761853105574097356e+00 1.179699162341624152e+01 1.591349593036887100e+01 1.968970597047803750e+01 2.353822507191297220e+01 2.792318916746657820e+01 3.209445442494313028e+01 3.624495355573740341e+01 3.991785343393922858e+01 4.381648605338384783e+01 4.793653249367601887e+01 5.232948827012997128e+01 5.586172872529937905e+01 5.987407315776300720e+01 6.406043858630295063e+01 6.888181229584863274e+01 7.217933622954389250e+01 7.635703875119702388e+01
3.557425848311754457e+00 7.751097569630280404e+00 1.184701108518300927e+01 1.604418503738730450e+01 1.989979719900502175e+01 2.365270994259224580e+01 2.783732841851884388e+01 3.192124439047592332e+01 3.640321924272680576e+01 3.983962698332337737e+01 4.403072276785827199e+01 4.823755066947580872e+01 5.227047264296454188e+01 5.578813560945830829e+01 5.991525075164766179e+01 6.405690326447447092e+01 6.850271376893734043e+01 7.216643357071815501e+01 7.613008687053040546e+01
3.506674252585071816e+00 7.710297220884167579e+00 1.167987862731339987e+01 1.586982623357379296e+01 1.987994543550142268e+01 2.378017022204602071e+01 2.785898260658741421e+01 3.165242080085594623e+01 3.625606295542137758e+01 4.028020882782518441e+01 4.444415955880617020e+01 4.801297689581616623e+01 5.221986936116544342e+01 5.598930229900548028e+01 6.008078751075604629e+01 6.473047555853986523e+01 6.770187087693068406e+01 7.183607621566180512e+01 7.617971003903463156e+01
3.588201289121704107e+00 7.803269185414658971e+00 1.161711946895714043e+01 1.592030180187803445e+01 1.991943526741562209e+01 2.381696890429959268e+01 2.782994203085720386e+01 3.180626233455803842e+01 3.626066213991499865e+01 4.016017229276868505e+01 4.426080278521863676e+01 4.785903923824987061e+01 5.212900121659637165e+01 5.602666200219562143e+01 6.018797162275479451e+01 6.432788029106491479e+01 6.838597644143337106e+01 7.196192422017033152e+01 7.595419257383588274e+01
3.744258991704373596e+00 7.860906708374854723e+00 1.172265905952482257e+01 1.605129443480820228e+01 2.016084531802295388e+01 2.390267810348841593e+01 2.786035675434600378e+01 3.142235804801219601e+01 3.631821750846349772e+01 4.021919349999878790e+01 4.402797083721866755e+01 4.782843261981655303e+01 5.199715803511002576e+01 5.599318353674843962e+01 6.001847726590236931e+01 6.356727682252330425e+01 6.887885485491254656e+01 7.190763579295406771e+01 7.630573973031893331e+01
3.898825822716957212e+00 8.077829555903800696e+00 1.188738691638263134e+01 1.595773136104596190e+01 2.010337194742021794e+01 2.400022240026605758e+01 2.811449199178472114e+01 3.158134169949070369e+01 3.594954182519069263e+01 3.992090825175397129e+01 4.391194927878085963e+01 4.800791862102742869e+01 5.200954913527898071e+01 5.583940054929144026e+01 5.978698944231412327e+01 6.444143454413342909e+01 6.826444889328459453e+01 7.202162902060686633e+01 7.608841449988477734e+01
